Cov1_1,Cov1_2,Cov1_4,Cov1_5,Cov1_7,Cov1_8,Cov1_10,Cov1_11,Cov2_2,Cov2_4,Cov2_5,Cov2_7,Cov2_8,Cov2_10,Cov2_11,Cov4_4,Cov4_5,Cov4_7,Cov4_8,Cov4_10,Cov4_11,Cov5_5,Cov5_7,Cov5_8,Cov5_10,Cov5_11,Cov7_7,Cov7_8,Cov7_10,Cov7_11,Cov8_8,Cov8_10,Cov8_11,Cov10_10,Cov10_11,Cov11_11,WindSpeed,DC1_RPM,DC2_RPM,Wind_Direction,Temperature,Preciptation,Generator_on_off,Power_kW,Pitch_deg,Yaw,Azimuth,novelty_index
1934.07906199549,76.6604903006108,277.985491483862,-4.87389400147383,120.618244590602,-199.132575508925,11.2581899938779,20.8502867664072,125.562997825908,108.101210665456,6.09355947744065,17.2101870753508,-23.0265655634381,2.82776706897779,-0.505203472214084,1188.20547165379,16.8685460886904,246.759572671751,-21.4703257362413,45.1981984641596,21.2396340003899,36.8567206399064,4.35297146512415,7.15950270331197,-5.45393077480906,-3.29453517638401,201.486062136337,2.98984876284075,12.7370292882076,3.60403686921287,125.092046984072,-9.99149005762781,-7.80461122300516,19.9556958516938,1.60401876484345,8.44698683816135,6.02024507004574,32.0155714603646,32.0288076849017,305.2484,0.3679032,0.005648783,1,-0.174188,-0.306579595775025,10.02917,135.216510446403,7.05199339301284
1531.97649313086,-23.8845062361576,233.27685435753,-37.1202491592457,23.713165609299,-162.019999785934,-2.77384367692201,14.6683782070168,90.216180480329,32.301141811562,-0.320072125948634,28.6466126873306,0.705235594589052,-6.67883271025842,-3.22702332985607,1108.68439178187,-8.35935358168816,215.49141838368,20.4646261245236,37.237065548854,18.4396315508319,41.9798493031384,-13.8614848072762,18.5276314539079,-9.42530450078275,-5.45203615124628,187.79360659684,3.78282565260531,8.74540087451872,3.2308567614858,120.732170161375,-5.28885210315644,-7.51103648525817,21.7563138542471,2.4425440535734,8.23939456418716,5.28828710915293,32.0304582119804,32.0297402831211,305.2889,0.3311549,0.005649578,1,-0.1744979,-0.281871855552553,10.02584,-140.232974850574,5.9268206623457
1708.18495336588,-37.8185863877364,129.414814532173,-20.1307062470476,-65.2694055463259,-147.609018883292,-7.57749355493437,6.59215676005511,88.7002489977322,40.5586897026819,-1.6700439134113,27.1809963336921,-3.86319105282722,-4.05143551207028,-2.06795985759198,1035.47992750822,5.18099610747117,192.662733028714,20.242534592909,32.5703282114191,19.0657970598507,42.2655080529449,-12.3560158047426,20.2818097748868,-10.1803158829522,-5.73902754761703,177.5371451242,-5.75631140371811,6.12060370020443,3.82135945905662,123.064661601874,-6.70485380737255,-9.08508473383394,23.8385648685452,2.8660673475818,8.60553719653705,5.74899417270717,32.0121514572042,32.0251335700521,303.9057,0.3232792,0.00564926,1,-0.1749668,-0.300705102731457,10.02148,-69.647527321251,6.05252154378545
2153.15889835855,-16.4986595442521,177.198390452774,-16.7176902806451,-68.4184790433047,-171.548078397995,-17.3525745320415,8.46209133677581,94.4817643962399,49.9508989052309,3.32438489798806,16.3672893105908,-7.50833694949382,-4.43076862891912,-2.1206231015081,1075.09139317279,18.1481110648607,208.830973371705,-8.98369877041026,28.7336542163516,23.0029093056898,40.1182753641027,-0.879361079136432,26.979009459442,-7.58923014693445,-5.35909559672803,196.369582436703,-7.35691853026648,5.78211060679043,4.75587569246603,129.188128254061,-6.72216137000217,-10.3534927848575,23.633972088123,2.54964941040409,8.77100693211156,6.32821064242626,32.0348379364452,32.0342717353037,310.6462,0.3115967,0.00564942,1,-0.1741244,-0.5647608800563,10.0124,9.87967865544368,6.07908213905603
1931.13399089713,51.555614130361,232.406330265433,-14.5775791755528,-28.5101638374093,-183.175793567317,-8.02132249207213,0.493149637934061,112.53448910994,87.9876181156378,2.76999385647787,-3.91870314613605,-20.7537877986148,-4.2870134742758,1.94130272339555,959.623083563567,43.5468291191121,187.889799496771,-26.5803977948016,28.8972170309624,23.2813537155947,45.8517535458151,19.5623783984189,17.7309453136797,-5.50789003687073,-1.97283621862339,201.097441522851,1.3852484736163,5.97496099744841,6.26221588704346,131.606171961937,-9.64262578991472,-7.63718832780522,21.0883905656997,1.64717183536382,8.16806951764393,6.46221934234617,32.0159272526193,32.0297221518188,314.3544,0.2831215,0.005649499,1,-0.173123,-0.563451487669452,10.00994,112.460687960856,5.57087664263923
1944.53964290583,55.3442104974127,123.790451411414,-13.2268682623282,-49.4170208916095,-192.906249784411,-20.7244067765864,1.23165766700982,116.874520898347,94.473177800512,3.20715206957385,0.625794957243074,-25.4489022316065,-0.160641714032046,3.254408440408,953.066056004234,46.1241782709224,190.686019297029,-22.2545426417317,32.7077806709055,22.4612742881729,43.3400786779448,17.4634864099097,15.5784413443297,-6.01927964716751,-2.44721196170304,195.603496930463,-0.216128472501461,6.20172840927911,5.30260365703694,123.453723649171,-11.0464221395243,-7.04569883717876,22.8518805918492,1.74155075018154,7.83238156035772,5.54410180678403,32.0162973064157,32.0293425436425,325.046,0.2999539,0.00564934,1,-0.1748396,-0.457672818078803,10.02142,142.922429551426,5.53841347770196
2113.74735031842,-2.55803001509146,485.430414428841,-8.60086470119275,67.6318790165478,-158.392786851511,18.3180454154626,15.4104763209462,89.8699737843038,42.7760083302434,4.71492862064075,3.16707218188782,-4.44592573972473,-4.50620714105648,-2.53573945129452,1088.69164615116,22.2438484602909,218.250315570249,-13.8187580646523,27.7678949350302,21.0662942031592,40.012189812595,9.95535494970481,29.5537014586844,-6.64055707746213,-3.74947590697658,194.172661993661,0.0665843793908081,6.48459438373188,4.67661685804488,125.495225567433,-5.77259756507957,-7.9072954720093,20.0811038143682,1.9537990488916,8.00856080152217,5.99218182822417,32.0142317420613,32.026099461741,322.2332,0.1712157,0.00564934,1,-0.1745218,-0.382192074734505,10.01982,-125.143848033178,6.01874915685987
2014.62516080059,-35.4994841059819,493.356544603261,-44.1858824709954,76.3167364613483,-138.596902189851,14.5684493665689,13.8030783706969,85.5025412613894,17.9692001224544,5.17693450743742,14.7717585803086,7.06955926735214,-6.47717822495428,-2.55258075557751,1015.60833883904,10.0698011907761,194.09029535918,1.26082106047744,20.0732522920436,19.7233252317124,39.4424276513195,-2.06806995833959,31.8967391736411,-8.30445430176804,-5.24861458908357,179.078409885947,-3.43244810305816,2.65613939311335,5.95502884413338,121.901169890495,-6.1293404859774,-7.81428066746686,17.1752653708677,2.28781585315102,7.40704409681358,6.2356846517854,32.0138976753467,32.0279022379762,317.1542,0.1274976,0.00564934,1,-0.173878,-0.411326307392136,10.0186,-56.9092585475052,6.1892941733996
1965.33425365265,-1.48167080013479,151.328691051315,-24.4068401822171,-29.6879648129966,-192.845847624237,-8.94527979473277,16.8467930609053,99.7211163666592,55.3024484389378,1.51853575736921,26.3642529324804,-8.55843276534518,-4.41098793474396,-2.66842532847207,1164.55876427068,2.41494463236217,223.875286715273,-1.47278607040467,42.038908127703,24.3904858710574,40.574015986584,-6.59501911892308,18.1033535139461,-7.83583579913146,-4.99346232486738,203.982406236659,5.20420225269344,9.35543818929661,3.41762879938152,130.61711561006,-6.32803958592283,-9.11420965930651,26.1885863449464,2.32803907835216,9.31850309408781,5.81861317126787,32.0173429494072,32.0293638496461,312.5728,0.03398186,0.00564934,1,-0.1738621,-0.395443933103096,10.01834,26.5455888293469,6.69935747574236
1968.25191091454,35.8803927083114,375.113956816485,-21.2145720800412,18.4027937276354,-177.486931802049,6.5583806553248,4.6331215916871,106.982181653686,72.0178445055914,4.96378894534842,0.981720811318361,-14.8944808242814,-7.73791502244678,-0.0345469717549571,994.299580935555,36.1077307730712,189.517832955636,-21.9540942129826,24.4322055499834,21.157351616756,45.7023179342032,17.2442534807144,18.8182786239468,-6.02250849569439,-1.21775656615748,203.874890841447,3.65240953651138,5.6362027398371,6.70380162725275,134.440125571128,-7.93494462819777,-6.9267729531752,21.5000329089869,1.40229828188021,8.76226436505534,5.62659836187096,32.0137791421932,32.0257532684717,308.8122,-0.05829414,0.00564934,1,-0.1730118,-0.253542218308941,10.01789,71.5519831910822,6.09323611202251
1958.77988120922,53.9713610887078,498.579537532294,-12.6665699321701,108.62680799645,-166.403973122213,24.9387622714657,13.8899379740192,106.092442939056,81.9633864530835,7.12727139848907,8.136939076445,-13.5467325547841,-9.20313781966403,-3.10560294185636,1102.55147647212,23.2769915533283,201.178793462417,-30.5145902242706,24.7917440463814,19.4470125433033,40.8301472984671,11.4799594374041,13.4295689572458,-6.04754896549865,-1.52300190454229,202.403653308742,2.31703383389504,8.65663701111841,5.19744422057948,137.321331620582,-7.06994289225275,-8.19001475455382,22.2043032892148,1.18525174053928,9.92998181954263,5.59532933218341,32.011920628257,32.0231522715117,305.235,-0.1013446,0.00564934,1,-0.1735522,-0.215645849600873,10.01807,71.0041695494075,5.82006121263834
1887.30603858609,73.0118512669247,465.213365446233,-7.03008717646448,105.571461104571,-158.81535728407,25.7355457727371,11.8424466596838,109.357674211654,103.427269721967,5.01917953042046,8.42498076019427,-20.5902234503849,-7.96556255058232,-2.55253944148828,1097.60946817647,27.7254283966025,198.770130584385,-37.741852428161,26.3764685694678,18.3083550395394,41.7895078500835,13.4942039222203,8.53347914542695,-5.4978642398141,-0.767652990303315,201.150193026628,1.5618309346208,10.7313186310243,5.7577010639049,138.265323977781,-7.45134719628423,-8.92888066888631,20.9930375632492,0.907734341060549,9.76712761450669,5.7059532109326,32.0118174993741,32.0236351677867,307.814,-0.1640646,0.00564934,1,-0.1734807,-0.231090677790342,10.02044,89.6723246870012,6.22798181892571
1889.28161379864,69.7373952091265,389.305479358198,-8.57645991372785,44.5622579796801,-159.780336552519,17.4252963525109,5.32527591702871,112.483064597026,91.8562691892546,3.13514260196417,-3.0337668819322,-20.9134419995795,-8.79315286827774,0.0263213321342014,992.344202619789,35.5451964642831,175.667095430397,-37.2417722271511,22.8039341286107,21.3588733930967,47.0322756926019,18.7854772963528,10.1590740254982,-6.58109606356583,-0.382832133859097,201.970660668572,1.31889758357841,6.42689041996157,7.58391008387286,137.681994297134,-8.26610012561847,-7.89848429155164,20.8858912929681,0.364771304360265,9.02201279437899,5.49907280530464,32.0115442738618,32.0229930200684,303.4516,-0.2445389,0.00564934,1,-0.1740449,-0.238044023370952,10.022,138.778857806158,6.58336517973704
1864.08292238453,79.4244734038915,444.546451873852,-4.292798119307,102.964386843939,-150.668489087006,22.7760289649995,9.14915940649565,113.11800287713,102.271425475989,4.59982157051749,3.23956333761491,-20.8664267172489,-9.21471062427945,-2.18534797446794,1079.05722114954,27.5172165700298,189.027630128133,-41.4472421430627,24.830965177385,19.1693402926672,43.492960452851,13.6425983018045,6.59839540147622,-5.7627966281848,-0.42433717870054,199.349176990798,1.58811339974705,8.80432962495795,6.04925054073777,138.429112065165,-6.74349160895378,-8.45520008566436,20.991093647505,0.473611223835529,9.45066593913833,5.43410744708236,31.9947925093606,32.0095700023686,304.3002,-0.2673715,0.00564934,1,-0.1747125,-0.103526809280578,10.02362,137.57591324006,6.34791276641119
1927.2379663006,42.4288189256817,70.8277434209901,-7.25538063665213,-40.0277423057949,-200.201766202165,-19.9103182548515,4.02649691451533,117.823726625993,98.1311084729091,3.20812192244335,8.66792981270584,-23.9032330800515,1.31428802123621,2.37880534174055,995.709924274719,40.6152512998451,207.133042129445,-14.2286670890572,37.2785581996218,21.2363700515029,39.6829163930445,12.3293112937629,12.9545252692057,-6.18164143644869,-3.24891916149552,190.140233832803,-3.37943037824374,7.68877120917751,4.36452477817937,116.883157340182,-11.6227515226531,-5.95172408770745,20.3221181099309,1.90123591714857,7.73323554669501,5.92273796733318,32.0149979271587,32.0263113722299,304.9984,-0.3450006,0.00564934,1,-0.1733535,-0.313082178304639,10.02209,168.069789221555,5.29841825201083
